run,t,x,y,heading,speed,turn_rate,left_spin,right_spin,left_encoder,right_encoder,gyro,left_noise,right_noise,gyro_noise,gyro_bias
0,11.76,8.1434,-6.8951,0.5930,1.1355,0.6223,9.9554,12.7555,9.8175,12.8854,0.6145,0.11982,0.13102,0.01019,0.000629
0,11.78,8.1622,-6.8823,0.6055,1.1402,0.6226,10.0011,12.8028,10.1243,12.5786,0.6165,0.12000,0.13121,0.01019,0.000629
0,11.80,8.1808,-6.8692,0.6179,1.1448,0.6227,10.0465,12.8488,10.1243,12.8854,0.6209,0.12019,0.13140,0.01019,0.000629
0,11.82,8.1994,-6.8559,0.6304,1.1492,0.6227,10.0913,12.8935,10.1243,12.5786,0.6112,0.12037,0.13157,0.01019,0.000629
0,11.84,8.2179,-6.8422,0.6428,1.1536,0.6225,10.1357,12.9370,10.1243,12.8854,0.6129,0.12054,0.13175,0.01019,0.000629
0,11.86,8.2363,-6.8283,0.6553,1.1579,0.6221,10.1796,12.9792,10.1243,12.8854,0.6262,0.12072,0.13192,0.01019,0.000629
0,11.88,8.2546,-6.8140,0.6677,1.1622,0.6215,10.2230,13.0200,10.1243,12.8854,0.6215,0.12089,0.13208,0.01019,0.000629
0,11.90,8.2727,-6.7995,0.6802,1.1663,0.6208,10.2659,13.0595,10.4311,13.1922,0.6198,0.12106,0.13224,0.01019,0.000629
0,11.92,8.2908,-6.7847,0.6926,1.1703,0.6199,10.3082,13.0975,10.1243,12.8854,0.5977,0.12123,0.13239,0.01019,0.000629
0,11.94,8.3087,-6.7697,0.7050,1.1742,0.6187,10.3500,13.1343,10.1243,12.8854,0.6188,0.12140,0.13254,0.01019,0.000629
0,11.96,8.3265,-6.7544,0.7174,1.1780,0.6174,10.3911,13.1695,10.1243,13.4990,0.6289,0.12156,0.13268,0.01019,0.000629
0,11.98,8.3441,-6.7388,0.7297,1.1818,0.6159,10.4317,13.2034,10.4311,13.1922,0.6190,0.12173,0.13281,0.01018,0.000629
0,12.00,8.3616,-6.7229,0.7420,1.1854,0.6142,10.4717,13.2358,10.4311,13.4990,0.6025,0.12189,0.13294,0.01018,0.000629
0,12.02,8.3790,-6.7068,0.7543,1.1889,0.6124,10.5110,13.2667,10.4311,13.4990,0.6384,0.12204,0.13307,0.01018,0.000629
0,12.04,8.3962,-6.6904,0.7666,1.1923,0.6103,10.5497,13.2962,10.4311,13.1922,0.5854,0.12220,0.13318,0.01018,0.000629
0,12.06,8.4133,-6.6737,0.7788,1.1956,0.6081,10.5878,13.3241,10.7379,13.4990,0.5895,0.12235,0.13330,0.01018,0.000629
0,12.08,8.4302,-6.6568,0.7909,1.1988,0.6057,10.6251,13.3506,10.7379,13.4990,0.6027,0.12250,0.13340,0.01018,0.000629
0,12.10,8.4470,-6.6397,0.8030,1.2019,0.6030,10.6618,13.3755,10.7379,13.4990,0.6061,0.12265,0.13350,0.01018,0.000629
0,12.12,8.4636,-6.6223,0.8151,1.2048,0.6002,10.6977,13.3988,10.7379,13.4990,0.6130,0.12279,0.13360,0.01018,0.000629
0,12.14,8.4800,-6.6047,0.8271,1.2077,0.5973,10.7330,13.4206,10.7379,13.4990,0.5849,0.12293,0.13368,0.01018,0.000629
0,12.16,8.4963,-6.5868,0.8391,1.2104,0.5941,10.7675,13.4409,10.7379,13.4990,0.6013,0.12307,0.13376,0.01018,0.000629
0,12.18,8.5123,-6.5687,0.8509,1.2130,0.5907,10.8012,13.4595,10.7379,13.4990,0.5857,0.12320,0.13384,0.01018,0.000629
0,12.20,8.5282,-6.5503,0.8627,1.2155,0.5872,10.8342,13.4766,11.0447,13.1922,0.5885,0.12334,0.13391,0.01018,0.000629
0,12.22,8.5439,-6.5318,0.8745,1.2179,0.5835,10.8664,13.4920,11.0447,13.4990,0.6040,0.12347,0.13397,0.01018,0.000629
0,12.24,8.5594,-6.5130,0.8862,1.2202,0.5796,10.8978,13.5059,11.0447,13.8058,0.5780,0.12359,0.13402,0.01017,0.000629
0,12.26,8.5747,-6.4940,0.8978,1.2223,0.5755,10.9285,13.5181,10.7379,13.4990,0.5817,0.12371,0.13407,0.01017,0.000629
0,12.28,8.5899,-6.4748,0.9093,1.2244,0.5712,10.9583,13.5287,11.0447,13.4990,0.5734,0.12383,0.13411,0.01017,0.000629
0,12.30,8.6048,-6.4554,0.9207,1.2263,0.5668,10.9873,13.5377,11.0447,13.8058,0.5811,0.12395,0.13415,0.01017,0.000629
0,12.32,8.6195,-6.4358,0.9320,1.2280,0.5621,11.0154,13.5451,11.0447,13.4990,0.5644,0.12406,0.13418,0.01017,0.000629
0,12.34,8.6341,-6.4160,0.9433,1.2297,0.5573,11.0428,13.5508,11.0447,13.4990,0.5452,0.12417,0.13420,0.01017,0.000629
0,12.36,8.6484,-6.3960,0.9544,1.2312,0.5524,11.0692,13.5549,11.3515,13.4990,0.5441,0.12428,0.13422,0.01017,0.000629
0,12.38,8.6625,-6.3758,0.9655,1.2326,0.5472,11.0948,13.5573,11.0447,13.4990,0.5398,0.12438,0.13423,0.01016,0.000629
0,12.40,8.6764,-6.3555,0.9764,1.2339,0.5419,11.1195,13.5581,11.0447,13.4990,0.5381,0.12448,0.13423,0.01016,0.000629
0,12.42,8.6901,-6.3350,0.9872,1.2350,0.5364,11.1434,13.5572,11.3515,13.4990,0.5407,0.12457,0.13423,0.01016,0.000629
0,12.44,8.7036,-6.3143,0.9980,1.2360,0.5308,11.1663,13.5547,11.3515,13.4990,0.5224,0.12467,0.13422,0.01016,0.000629
0,12.46,8.7169,-6.2934,1.0086,1.2369,0.5249,11.1883,13.5505,11.0447,13.4990,0.5192,0.12475,0.13420,0.01016,0.000629
0,12.48,8.7300,-6.2724,1.0191,1.2377,0.5189,11.2095,13.5447,11.3515,13.1922,0.5362,0.12484,0.13418,0.01016,0.000629
0,12.50,8.7429,-6.2513,1.0295,1.2383,0.5128,11.2297,13.5372,11.0447,13.4990,0.5024,0.12492,0.13415,0.01015,0.000629
0,12.52,8.7555,-6.2300,1.0397,1.2389,0.5065,11.2490,13.5281,11.3515,13.4990,0.4956,0.12500,0.13411,0.01015,0.000629
0,12.54,8.7680,-6.2086,1.0498,1.2392,0.5000,11.2673,13.5174,11.3515,13.4990,0.4810,0.12507,0.13407,0.01015,0.000629
0,12.56,8.7802,-6.1870,1.0598,1.2395,0.4934,11.2847,13.5050,11.3515,13.1922,0.5060,0.12514,0.13402,0.01015,0.000629
0,12.58,8.7922,-6.1653,1.0697,1.2396,0.4866,11.3012,13.4910,11.3515,13.4990,0.4812,0.12520,0.13396,0.01015,0.000629
0,12.60,8.8040,-6.1435,1.0794,1.2396,0.4797,11.3168,13.4754,11.3515,13.4990,0.4744,0.12527,0.13390,0.01014,0.000629
0,12.62,8.8156,-6.1216,1.0890,1.2395,0.4726,11.3313,13.4582,11.0447,13.4990,0.4593,0.12533,0.13383,0.01014,0.000629
0,12.64,8.8270,-6.0996,1.0985,1.2392,0.4654,11.3449,13.4393,11.3515,13.4990,0.4758,0.12538,0.13376,0.01014,0.000629
0,12.66,8.8382,-6.0775,1.1078,1.2388,0.4581,11.3576,13.4189,11.3515,13.4990,0.4555,0.12543,0.13368,0.01014,0.000629
0,12.68,8.8491,-6.0552,1.1170,1.2383,0.4506,11.3693,13.3969,11.3515,13.4990,0.4496,0.12548,0.13359,0.01014,0.000629
0,12.70,8.8599,-6.0329,1.1260,1.2377,0.4429,11.3800,13.3732,11.3515,13.4990,0.4231,0.12552,0.13349,0.01013,0.000629
0,12.72,8.8704,-6.0105,1.1348,1.2369,0.4352,11.3897,13.3481,11.6583,13.4990,0.4217,0.12556,0.13339,0.01013,0.000629
0,12.74,8.8808,-5.9881,1.1435,1.2360,0.4273,11.3985,13.3213,11.3515,13.1922,0.4225,0.12559,0.13329,0.01013,0.000629
0,12.76,8.8909,-5.9655,1.1521,1.2350,0.4193,11.4063,13.2931,11.3515,13.4990,0.4005,0.12563,0.13317,0.01013,0.000629
0,12.78,8.9009,-5.9429,1.1605,1.2338,0.4111,11.4131,13.2633,11.3515,13.1922,0.4116,0.12565,0.13305,0.01012,0.000629
0,12.80,8.9106,-5.9203,1.1687,1.2325,0.4029,11.4190,13.2320,11.3515,13.1922,0.4181,0.12568,0.13293,0.01012,0.000629
0,12.82,8.9202,-5.8975,1.1767,1.2311,0.3945,11.4238,13.1991,11.6583,13.1922,0.4004,0.12570,0.13280,0.01012,0.000629
0,12.84,8.9296,-5.8748,1.1846,1.2296,0.3860,11.4277,13.1649,11.3515,13.1922,0.4022,0.12571,0.13266,0.01012,0.000629
0,12.86,8.9387,-5.8519,1.1924,1.2280,0.3774,11.4306,13.1291,11.3515,13.4990,0.3752,0.12572,0.13252,0.01011,0.000629
0,12.88,8.9477,-5.8291,1.1999,1.2262,0.3687,11.4326,13.0919,11.3515,13.1922,0.3721,0.12573,0.13237,0.01011,0.000629
0,12.90,8.9565,-5.8062,1.2073,1.2243,0.3599,11.4335,13.0532,11.0447,13.1922,0.3476,0.12573,0.13221,0.01011,0.000629
0,12.92,8.9651,-5.7833,1.2145,1.2223,0.3510,11.4335,13.0132,11.3515,12.8854,0.3550,0.12573,0.13205,0.01011,0.000629
0,12.94,8.9736,-5.7603,1.2215,1.2202,0.3421,11.4325,12.9717,11.3515,12.8854,0.3388,0.12573,0.13189,0.01010,0.000629
0,12.96,8.9819,-5.7374,1.2283,1.2180,0.3330,11.4306,12.9289,11.3515,12.8854,0.3204,0.12572,0.13172,0.01010,0.000629
0,12.98,8.9900,-5.7144,1.2350,1.2156,0.3238,11.4276,12.8847,11.0447,12.8854,0.3330,0.12571,0.13154,0.01010,0.000629
0,13.00,8.9979,-5.6914,1.2415,1.2131,0.3146,11.4237,12.8392,11.6583,12.8854,0.3134,0.12569,0.13136,0.01009,0.000629
0,13.02,9.0057,-5.6684,1.2478,1.2106,0.3052,11.4189,12.7924,11.3515,12.8854,0.2971,0.12568,0.13117,0.01009,0.000629
0,13.04,9.0133,-5.6455,1.2539,1.2079,0.2958,11.4131,12.7443,11.3515,12.5786,0.3033,0.12565,0.13098,0.01009,0.000629
0,13.06,9.0208,-5.6225,1.2598,1.2051,0.2864,11.4064,12.6950,11.3515,12.5786,0.2948,0.12563,0.13078,0.01009,0.000629
0,13.08,9.0281,-5.5995,1.2655,1.2022,0.2768,11.3987,12.6444,11.3515,12.5786,0.2929,0.12559,0.13058,0.01008,0.000629
0,13.10,9.0352,-5.5766,1.2711,1.1991,0.2672,11.3901,12.5926,11.3515,12.5786,0.2610,0.12556,0.13037,0.01008,0.000629
0,13.12,9.0422,-5.5536,1.2764,1.1960,0.2576,11.3805,12.5396,11.3515,12.2718,0.2708,0.12552,0.13016,0.01008,0.000629
0,13.14,9.0491,-5.5307,1.2816,1.1928,0.2479,11.3701,12.4854,11.3515,12.5786,0.2394,0.12548,0.12994,0.01007,0.000629
0,13.16,9.0559,-5.5078,1.2865,1.1894,0.2381,11.3587,12.4301,11.3515,12.5786,0.2409,0.12543,0.12972,0.01007,0.000629
0,13.18,9.0625,-5.4850,1.2913,1.1860,0.2283,11.3464,12.3737,11.3515,12.2718,0.2343,0.12539,0.12949,0.01007,0.000629
0,13.20,9.0690,-5.4622,1.2958,1.1825,0.2184,11.3332,12.3162,11.3515,12.2718,0.2252,0.12533,0.12926,0.01007,0.000629
0,13.22,9.0754,-5.4394,1.3002,1.1788,0.2086,11.3191,12.2576,11.3515,12.2718,0.1899,0.12528,0.12903,0.01006,0.000629
0,13.24,9.0816,-5.4167,1.3044,1.1751,0.1986,11.3042,12.1981,11.3515,12.5786,0.1910,0.12522,0.12879,0.01006,0.000629
0,13.26,9.0878,-5.3940,1.3083,1.1713,0.1887,11.2883,12.1375,11.3515,12.2718,0.2068,0.12515,0.12855,0.01006,0.000629
0,13.28,9.0938,-5.3714,1.3121,1.1674,0.1787,11.2716,12.0759,11.3515,12.2718,0.1869,0.12509,0.12830,0.01005,0.000629
0,13.30,9.0997,-5.3488,1.3157,1.1634,0.1687,11.2541,12.0135,11.0447,11.6583,0.1602,0.12502,0.12805,0.01005,0.000629
0,13.32,9.1056,-5.3262,1.3191,1.1593,0.1587,11.2357,11.9501,11.3515,11.9651,0.1543,0.12494,0.12780,0.01005,0.000629
0,13.34,9.1113,-5.3038,1.3222,1.1551,0.1487,11.2165,11.8858,11.0447,11.6583,0.1325,0.12487,0.12754,0.01004,0.000629
0,13.36,9.1169,-5.2814,1.3252,1.1509,0.1387,11.1965,11.8207,11.0447,11.6583,0.1392,0.12479,0.12728,0.01004,0.000629
0,13.38,9.1225,-5.2590,1.3280,1.1465,0.1287,11.1756,11.7548,11.0447,11.6583,0.1507,0.12470,0.12702,0.01004,0.000629
0,13.40,9.1280,-5.2368,1.3306,1.1421,0.1187,11.1540,11.6881,11.0447,11.6583,0.1176,0.12462,0.12675,0.01004,0.000629
0,13.42,9.1334,-5.2146,1.3329,1.1376,0.1087,11.1316,11.6206,11.0447,11.6583,0.1178,0.12453,0.12648,0.01003,0.000629
0,13.44,9.1387,-5.1925,1.3351,1.1330,0.0987,11.1084,11.5525,11.0447,11.6583,0.0926,0.12443,0.12621,0.01003,0.000629
0,13.46,9.1440,-5.1704,1.3371,1.1284,0.0887,11.0845,11.4836,11.0447,11.3515,0.0920,0.12434,0.12593,0.01003,0.000629
0,13.48,9.1492,-5.1485,1.3389,1.1237,0.0787,11.0599,11.4141,11.3515,11.3515,0.0734,0.12424,0.12566,0.01002,0.000629
0,13.50,9.1544,-5.1266,1.3404,1.1189,0.0688,11.0345,11.3440,11.0447,11.6583,0.0767,0.12414,0.12538,0.01002,0.000629
0,13.52,9.1595,-5.1048,1.3418,1.1141,0.0589,11.0084,11.2733,11.0447,11.0447,0.0639,0.12403,0.12509,0.01002,0.000629
0,13.54,9.1645,-5.0831,1.3430,1.1092,0.0490,10.9816,11.2020,11.3515,11.0447,0.0594,0.12393,0.12481,0.01001,0.000629
0,13.56,9.1695,-5.0615,1.3440,1.1042,0.0391,10.9541,11.1303,11.0447,11.3515,0.0385,0.12382,0.12452,0.01001,0.000629
0,13.58,9.1745,-5.0400,1.3448,1.0992,0.0293,10.9260,11.0580,10.7379,11.3515,0.0184,0.12370,0.12423,0.01001,0.000629
0,13.60,9.1794,-5.0185,1.3453,1.0941,0.0196,10.8972,10.9853,11.0447,11.0447,0.0198,0.12359,0.12394,0.01001,0.000629
0,13.62,9.1843,-4.9972,1.3457,1.0890,0.0099,10.8678,10.9122,10.7379,10.7379,0.0124,0.12347,0.12365,0.01000,0.000629
0,13.64,9.1891,-4.9760,1.3459,1.0838,0.0002,10.8378,10.8388,10.7379,11.0447,0.0021,0.12335,0.12336,0.01000,0.000629
0,13.66,9.1940,-4.9549,1.3459,1.0786,-0.0094,10.8071,10.7649,10.7379,11.0447,-0.0178,0.12323,0.12306,0.01000,0.000629
0,13.68,9.1988,-4.9338,1.3457,1.0733,-0.0189,10.7759,10.6908,10.7379,10.7379,-0.0079,0.12310,0.12276,0.01001,0.000629
0,13.70,9.2036,-4.9129,1.3454,1.0680,-0.0284,10.7442,10.6164,10.7379,10.7379,-0.0312,0.12298,0.12247,0.01001,0.000629
0,13.72,9.2083,-4.8921,1.3448,1.0627,-0.0378,10.7119,10.5418,10.7379,10.4311,-0.0303,0.12285,0.12217,0.01001,0.000629
0,13.74,9.2131,-4.8714,1.3440,1.0573,-0.0471,10.6790,10.4670,10.7379,10.4311,-0.0587,0.12272,0.12187,0.01001,0.000629
0,13.76,9.2179,-4.8508,1.3431,1.0519,-0.0564,10.6457,10.3920,10.7379,10.4311,-0.0706,0.12258,0.12157,0.01002,0.000629
0,13.78,9.2226,-4.8303,1.3420,1.0464,-0.0656,10.6118,10.3169,10.4311,10.1243,-0.0802,0.12245,0.12127,0.01002,0.000629
0,13.80,9.2274,-4.8099,1.3407,1.0410,-0.0746,10.5775,10.2417,10.4311,10.4311,-0.0843,0.12231,0.12097,0.01002,0.000629
0,13.82,9.2322,-4.7896,1.3392,1.0355,-0.0836,10.5428,10.1664,10.4311,10.1243,-0.0707,0.12217,0.12067,0.01003,0.000629
0,13.84,9.2369,-4.7695,1.3375,1.0299,-0.0926,10.5076,10.0911,10.7379,10.1243,-0.0911,0.12203,0.12036,0.01003,0.000629
0,13.86,9.2417,-4.7494,1.3356,1.0244,-0.1014,10.4720,10.0158,10.4311,10.1243,-0.1075,0.12189,0.12006,0.01003,0.000629
0,13.88,9.2465,-4.7295,1.3336,1.0188,-0.1101,10.4360,9.9406,10.4311,10.1243,-0.1003,0.12174,0.11976,0.01003,0.000629
0,13.90,9.2513,-4.7097,1.3314,1.0133,-0.1187,10.3997,9.8655,10.7379,9.8175,-0.1117,0.12160,0.11946,0.01004,0.000629
0,13.92,9.2561,-4.6900,1.3290,1.0077,-0.1272,10.3630,9.7905,10.4311,9.5107,-0.1265,0.12145,0.11916,0.01004,0.000629
0,13.94,9.2610,-4.6705,1.3265,1.0021,-0.1356,10.3259,9.7157,10.1243,9.8175,-0.1399,0.12130,0.11886,0.01004,0.000629
0,13.96,9.2659,-4.6510,1.3238,0.9965,-0.1439,10.2886,9.6410,10.4311,9.8175,-0.1488,0.12115,0.11856,0.01004,0.000629
0,13.98,9.2708,-4.6317,1.3209,0.9909,-0.1521,10.2509,9.5666,10.1243,9.5107,-0.1410,0.12100,0.11827,0.01005,0.000629
0,14.00,9.2757,-4.6125,1.3179,0.9853,-0.1601,10.2130,9.4924,10.1243,9.2039,-0.1618,0.12085,0.11797,0.01005,0.000629
0,14.02,9.2807,-4.5935,1.3147,0.9797,-0.1681,10.1749,9.4186,10.4311,9.5107,-0.1722,0.12070,0.11767,0.01005,0.000629
0,14.04,9.2857,-4.5745,1.3113,0.9741,-0.1759,10.1365,9.3450,10.1243,9.5107,-0.1901,0.12055,0.11738,0.01005,0.000629
0,14.06,9.2907,-4.5557,1.3078,0.9685,-0.1836,10.0979,9.2719,10.1243,9.2039,-0.1789,0.12039,0.11709,0.01006,0.000629
0,14.08,9.2958,-4.5370,1.3041,0.9629,-0.1911,10.0592,9.1991,10.1243,8.8971,-0.1872,0.12024,0.11680,0.01006,0.000629
0,14.10,9.3009,-4.5184,1.3003,0.9574,-0.1985,10.0202,9.1268,9.8175,8.8971,-0.2102,0.12008,0.11651,0.01006,0.000629
0,14.12,9.3060,-4.5000,1.2963,0.9518,-0.2058,9.9812,9.0549,9.8175,9.2039,-0.2070,0.11992,0.11622,0.01006,0.000629
0,14.14,9.3112,-4.4817,1.2922,0.9463,-0.2130,9.9420,8.9835,10.1243,8.5903,-0.2208,0.11977,0.11593,0.01006,0.000629
0,14.16,9.3165,-4.4635,1.2879,0.9408,-0.2200,9.9027,8.9127,9.8175,8.8971,-0.2116,0.11961,0.11565,0.01007,0.000629
0,14.18,9.3218,-4.4454,1.2835,0.9353,-0.2269,9.8634,8.8425,9.8175,8.5903,-0.2167,0.11945,0.11537,0.01007,0.000629
0,14.20,9.3271,-4.4275,1.2790,0.9298,-0.2336,9.8240,8.7728,9.8175,8.8971,-0.2397,0.11930,0.11509,0.01007,0.000629
0,14.22,9.3325,-4.4097,1.2743,0.9244,-0.2402,9.7846,8.7038,9.8175,8.5903,-0.2315,0.11914,0.11482,0.01007,0.000629
0,14.24,9.3379,-4.3920,1.2695,0.9190,-0.2466,9.7452,8.6354,9.8175,8.8971,-0.2468,0.11898,0.11454,0.01007,0.000629
0,14.26,9.3434,-4.3745,1.2646,0.9137,-0.2529,9.7058,8.5677,9.5107,8.2835,-0.2583,0.11882,0.11427,0.01008,0.000629
0,14.28,9.3490,-4.3571,1.2595,0.9084,-0.2590,9.6664,8.5008,9.8175,8.2835,-0.2431,0.11867,0.11400,0.01008,0.000629
0,14.30,9.3546,-4.3398,1.2544,0.9031,-0.2650,9.6271,8.4346,9.5107,8.2835,-0.2690,0.11851,0.11374,0.01008,0.000629
0,14.32,9.3603,-4.3227,1.2491,0.8978,-0.2708,9.5878,8.3691,9.5107,8.2835,-0.2805,0.11835,0.11348,0.01008,0.000629
0,14.34,9.3660,-4.3056,1.2436,0.8927,-0.2765,9.5487,8.3045,9.8175,8.2835,-0.2783,0.11819,0.11322,0.01008,0.000629
0,14.36,9.3718,-4.2887,1.2381,0.8875,-0.2820,9.5097,8.2408,9.5107,8.2835,-0.2814,0.11804,0.11296,0.01008,0.000629
0,14.38,9.3776,-4.2720,1.2325,0.8824,-0.2873,9.4709,8.1779,9.8175,8.2835,-0.2837,0.11788,0.11271,0.01009,0.000629
0,14.40,9.3835,-4.2554,1.2267,0.8774,-0.2925,9.4322,8.1159,9.5107,7.9767,-0.2742,0.11773,0.11246,0.01009,0.000629
0,14.42,9.3895,-4.2389,1.2209,0.8724,-0.2975,9.3937,8.0548,9.5107,8.2835,-0.3038,0.11757,0.11222,0.01009,0.000629
0,14.44,9.3955,-4.2225,1.2149,0.8675,-0.3024,9.3555,7.9947,9.5107,7.9767,-0.2976,0.11742,0.11198,0.01009,0.000629
0,14.46,9.4016,-4.2062,1.2089,0.8626,-0.3071,9.3174,7.9355,9.5107,7.9767,-0.2984,0.11727,0.11174,0.01009,0.000629
0,14.48,9.4078,-4.1901,1.2027,0.8579,-0.3116,9.2797,7.8774,9.2039,7.9767,-0.2903,0.11712,0.11151,0.01009,0.000629
0,14.50,9.4140,-4.1741,1.1965,0.8531,-0.3160,9.2422,7.8203,9.2039,7.9767,-0.3170,0.11697,0.11128,0.01009,0.000629
0,14.52,9.4203,-4.1583,1.1902,0.8485,-0.3202,9.2050,7.7642,9.2039,7.6699,-0.3311,0.11682,0.11106,0.01010,0.000629
0,14.54,9.4266,-4.1425,1.1838,0.8439,-0.3242,9.1681,7.7093,9.5107,7.6699,-0.3356,0.11667,0.11084,0.01010,0.000629
0,14.56,9.4330,-4.1269,1.1773,0.8394,-0.3281,9.1316,7.6554,8.8971,7.6699,-0.3370,0.11653,0.11062,0.01010,0.000629
0,14.58,9.4395,-4.1114,1.1707,0.8349,-0.3317,9.0955,7.6026,8.8971,7.3631,-0.3438,0.11638,0.11041,0.01010,0.000629
0,14.60,9.4461,-4.0961,1.1641,0.8305,-0.3353,9.0597,7.5510,9.2039,7.6699,-0.3379,0.11624,0.11020,0.01010,0.000629
0,14.62,9.4527,-4.0809,1.1574,0.8262,-0.3386,9.0244,7.5006,8.8971,7.6699,-0.3374,0.11610,0.11000,0.01010,0.000629
0,14.64,9.4594,-4.0657,1.1506,0.8220,-0.3418,8.9895,7.4513,8.8971,7.3631,-0.3448,0.11596,0.10981,0.01010,0.000629
0,14.66,9.4662,-4.0508,1.1438,0.8179,-0.3448,8.9550,7.4033,8.8971,7.3631,-0.3492,0.11582,0.10961,0.01010,0.000629
0,14.68,9.4730,-4.0359,1.1369,0.8139,-0.3477,8.9210,7.3565,9.2039,7.3631,-0.3470,0.11568,0.10943,0.01010,0.000629
0,14.70,9.4799,-4.0211,1.1299,0.8099,-0.3503,8.8875,7.3109,8.8971,7.3631,-0.3229,0.11555,0.10924,0.01011,0.000629
0,14.72,9.4868,-4.0065,1.1229,0.8061,-0.3529,8.8545,7.2666,8.8971,7.0563,-0.3415,0.11542,0.10907,0.01011,0.000629
0,14.74,9.4939,-3.9920,1.1159,0.8023,-0.3552,8.8220,7.2236,8.8971,7.3631,-0.3472,0.11529,0.10889,0.01011,0.000629
0,14.76,9.5010,-3.9776,1.1088,0.7986,-0.3574,8.7901,7.1819,8.5903,7.0563,-0.3525,0.11516,0.10873,0.01011,0.000629
0,14.78,9.5081,-3.9634,1.1016,0.7950,-0.3594,8.7587,7.1415,8.8971,7.0563,-0.3782,0.11503,0.10857,0.01011,0.000629
0,14.80,9.5154,-3.9492,1.0944,0.7915,-0.3612,8.7279,7.1024,8.5903,7.0563,-0.3622,0.11491,0.10841,0.01011,0.000629
0,14.82,9.5227,-3.9352,1.0872,0.7881,-0.3629,8.6978,7.0647,8.5903,7.0563,-0.3819,0.11479,0.10826,0.01011,0.000629
0,14.84,9.5301,-3.9212,1.0800,0.7848,-0.3644,8.6682,7.0283,8.5903,7.0563,-0.3694,0.11467,0.10811,0.01011,0.000629
0,14.86,9.5375,-3.9074,1.0727,0.7816,-0.3658,8.6393,6.9933,8.5903,7.0563,-0.3646,0.11456,0.10797,0.01011,0.000629
0,14.88,9.5450,-3.8937,1.0653,0.7785,-0.3670,8.6111,6.9597,8.8971,7.3631,-0.3577,0.11444,0.10784,0.01011,0.000629
0,14.90,9.5526,-3.8801,1.0580,0.7755,-0.3680,8.5835,6.9275,8.5903,7.0563,-0.3747,0.11433,0.10771,0.01011,0.000629
0,14.92,9.5603,-3.8666,1.0506,0.7727,-0.3689,8.5567,6.8967,8.5903,6.7495,-0.3653,0.11423,0.10759,0.01011,0.000629
0,14.94,9.5680,-3.8532,1.0433,0.7699,-0.3696,8.5305,6.8673,8.5903,7.0563,-0.3556,0.11412,0.10747,0.01011,0.000629
0,14.96,9.5758,-3.8400,1.0359,0.7672,-0.3702,8.5051,6.8393,8.5903,6.7495,-0.3688,0.11402,0.10736,0.01011,0.000629
0,14.98,9.5837,-3.8268,1.0285,0.7647,-0.3706,8.4804,6.8128,8.5903,6.7495,-0.3511,0.11392,0.10725,0.01011,0.000629
0,15.00,9.5916,-3.8137,1.0211,0.7622,-0.3708,8.4564,6.7877,8.2835,6.7495,-0.3664,0.11383,0.10715,0.01011,0.000629
0,15.02,9.5996,-3.8008,1.0136,0.7599,-0.3709,8.4333,6.7641,8.5903,6.4427,-0.3789,0.11373,0.10706,0.01011,0.000629
0,15.04,9.6077,-3.7879,1.0062,0.7576,-0.3709,8.4109,6.7419,8.5903,6.7495,-0.3494,0.11364,0.10697,0.01011,0.000629
0,15.06,9.6159,-3.7751,0.9988,0.7555,-0.3707,8.3893,6.7212,8.2835,6.7495,-0.3710,0.11356,0.10688,0.01011,0.000629
0,15.08,9.6241,-3.7624,0.9914,0.7535,-0.3704,8.3686,6.7019,8.2835,6.4427,-0.3860,0.11347,0.10681,0.01011,0.000629
0,15.10,9.6324,-3.7499,0.9840,0.7516,-0.3699,8.3486,6.6841,8.2835,6.7495,-0.3786,0.11339,0.10674,0.01011,0.000629
0,15.12,9.6408,-3.7374,0.9766,0.7499,-0.3693,8.3296,6.6678,8.2835,6.4427,-0.3550,0.11332,0.10667,0.01011,0.000629
0,15.14,9.6492,-3.7250,0.9692,0.7482,-0.3685,8.3114,6.6530,8.2835,6.4427,-0.3480,0.11325,0.10661,0.01011,0.000629
0,15.16,9.6577,-3.7127,0.9618,0.7467,-0.3676,8.2940,6.6397,8.2835,6.7495,-0.3633,0.11318,0.10656,0.01011,0.000629
0,15.18,9.6663,-3.7005,0.9545,0.7453,-0.3666,8.2775,6.6278,8.2835,6.4427,-0.3531,0.11311,0.10651,0.01011,0.000629
0,15.20,9.6750,-3.6883,0.9472,0.7440,-0.3655,8.2620,6.6174,8.2835,6.4427,-0.3788,0.11305,0.10647,0.01011,0.000629
0,15.22,9.6837,-3.6763,0.9398,0.7428,-0.3642,8.2473,6.6085,7.9767,6.4427,-0.3853,0.11299,0.10643,0.01011,0.000629
0,15.24,9.6925,-3.6643,0.9326,0.7417,-0.3628,8.2335,6.6010,8.2835,6.7495,-0.3567,0.11293,0.10640,0.01011,0.000629
0,15.26,9.7014,-3.6524,0.9253,0.7408,-0.3613,8.2207,6.5951,7.9767,6.4427,-0.3631,0.11288,0.10638,0.01011,0.000629
0,15.28,9.7104,-3.6406,0.9181,0.7400,-0.3596,8.2088,6.5906,8.2835,6.4427,-0.3716,0.11284,0.10636,0.01011,0.000629
0,15.30,9.7194,-3.6289,0.9109,0.7393,-0.3579,8.1979,6.5876,8.2835,6.7495,-0.3565,0.11279,0.10635,0.01011,0.000629
